anime_id,en_title,year
17088,Little Dino Dooly,1987.0
17086,Little Dino Dooly (1988),1988.0
17090,Little Dino Dooly (2009),2009.0
16570,Baby Titanosaur Dooly: Adventure in the Ice Star,1996.0
32956,Aware! Meisaku-kun,2016.0
31485,,2016.0
32806,,2016.0
14183,,1987.0
25717,,1989.0
11275,,1972.0
24857,,1924.0
18635,Little Miss Akane,1968.0
29836,,2004.0
29842,,2005.0
29843,,2005.0
23779,,1981.0
8226,,1989.0
8227,,1990.0
31941,,2015.0
18819,,1995.0
33655,,
32253,Love the Animals,1983.0
22959,,1996.0
17671,,1968.0
30914,,2014.0
20237,,1972.0
25063,,2000.0
6520,Animated Tamagotchi Found on Television!,1997.0
8239,Call of the wild,1982.0
30617,,2015.0
8436,,1971.0
17117,,1993.0
3844,Apache Baseball Team,1971.0
22851,,1996.0
34249,Aqua Kids,2004.0
29791,Who's That?,1976.0
33232,,1985.0
7633,,1994.0
21761,,1918.0
21763,,1953.0
21765,,1959.0
33342,,1962.0
33044,,2016.0
6630,Super Gal Asari: The Dreaming Girl in Fairy World,1982.0
23031,,2013.0
21553,,1994.0
28091,The Man Who Has Changed the History: A Drannage of Lake Biwa,2003.0
9796,,2010.0
23523,,2002.0
31730,,2009.0
7715,Auto Mommy,2000.0
12951,,1998.0
22247,,1997.0
29708,,2003.0
30519,Balala the Fairies: Rainbow Heart Stone,2011.0
30156,Balala the Fairies: Finding Melody,2015.0
31965,Balala the Fairies: Miracle Dance,2013.0
25963,My Friend Bernard,2007.0
15787,,2012.0
17479,,1996.0
20383,,2013.0
9284,,1970.0
18227,,2013.0
30249,,2014.0
24875,,2009.0
30989,,2015.0
16514,,1987.0
29897,,1956.0
29710,,1998.0
17687,,1983.0
19547,,2004.0
9955,,2007.0
9613,,1964.0
3909,,1987.0
5478,,1999.0
10203,,1988.0
10200,,1988.0
29373,The Adventures of Bip & Bap,2001.0
8520,,1988.0
8521,,1989.0
9812,,1995.0
29764,,2009.0
24793,,2012.0
29886,Submarine Bubble Bubble,2007.0
20189,,2003.0
18191,,2013.0
8416,Bonobono,1993.0
8403,,2002.0
30892,,2015.0
8184,Adventure on the Gaboten Island,1967.0
8183,,1973.0
8182,Adventure Boy Shadar,1967.0
3637,Adventure Hero Pluster World,2003.0
28983,,1984.0
31258,,1982.0
29467,Bubaga,1995.0
9540,,1996.0
10210,,1986.0
31868,,1987.0
16786,Defenders of Space,1984.0
24881,,1928.0
29921,,1958.0
23611,,1987.0
32237,,
6671,,1979.0
9447,,2008.0
9905,,1983.0
18759,,1981.0
23721,,2014.0
32345,celebration and chorale,2012.0
33344,,1963.0
33728,Chain Chronicle: The Light of Haecceitas Part 1,2016.0
23185,,1917.0
23187,,1917.0
30267,,1994.0
29655,M.S. Chanda,1964.0
21025,,2012.0
30228,,1999.0
9868,,1987.0
16558,,1976.0
17893,,1988.0
18271,,1983.0
9903,"Gee Dor Dor, Gee Dor Dor",2000.0
8025,,2010.0
11733,,2011.0
31202,,2015.0
8501,,1967.0
24923,,1976.0
29947,,1956.0
29948,,1957.0
32417,,2006.0
32418,,2007.0
32419,,2008.0
9383,,1991.0
31236,Chieri and Cherry,2016.0
30060,Crimson Sword Quest,2006.0
29385,,2004.0
29792,Five Small Stories,1974.0
24269,,1999.0
29135,The Small Garden,2014.0
29793,The Strong Bridge,1976.0
7354,,1933.0
22755,,2014.0
16303,,1984.0
8563,Earth Story Telepath 2500,1984.0
14623,Do it Kororin Earth SOS,1992.0
30634,,2011.0
17457,,1971.0
5908,,1989.0
10040,,1990.0
17689,,1987.0
33262,,2016.0
31246,Mix Master: Final Force,2010.0
31211,,2013.0
23191,,1917.0
6636,Super High Speed Galvion,1984.0
21433,,2014.0
23511,,2014.0
8853,,1984.0
24927,,1970.0
28829,Miss Cinterrier's Groom,1954.0
32944,,2016.0
13503,Tumulus Gal Coffy,2006.0
13505,Tumulus Gal Coffy Campus Life,2009.0
13511,Tumulus Gal Coffy:Cofunderella,2010.0
13509,Tumulus Gal Coffy: the 12 Angry Tumuli,2008.0
13507,Tumulus Gal Coffy: The Battle of Okehazama,2007.0
30923,Colorful Ninja Iromaki,2016.0
16794,Savior Of The Earth,1983.0
30247,,2014.0
32630,Coral Investigates,1979.0
29711,,2002.0
31978,Crayon Shin-chan: Fast Asleep! The Great Assault on the Dreaming World!,2016.0
33685,,2016.0
33686,,2016.0
33687,,2016.0
7956,Robby the Rascal,1982.0
6760,,1989.0
6759,,1988.0
6762,,1989.0
6761,,1989.0
19905,,2007.0
29469,,1994.0
18007,Brave Soldier,1977.0
16554,,1978.0
10887,,1974.0
17703,,2013.0
23799,,1999.0
16816,David and Goliath,1983.0
30893,,2015.0
27551,,2002.0
23189,,1917.0
7750,,2003.0
31746,,2015.0
34207,,2016.0
18317,,1989.0
17665,,1994.0
3825,,1976.0
15957,,1968.0
18327,Dokgo Tak 3: Mound Which Was Taken Back,1985.0
16572,,1983.0
18325,The Silver Twilight,1986.0
18313,,1979.0
21485,,1995.0
30034,The Voyages of Doctor Dolittle,1998.0
8879,,1965.0
29713,,1997.0
5916,,1997.0
19901,,1967.0
2642,,1994.0
2639,,1993.0
2636,,1991.0
6771,Mock & Sweet,1986.0
29349,,2012.0
24663,,1991.0
25299,,1994.0
20077,,1984.0
20083,,1986.0
27577,,1949.0
8478,,2010.0
20009,,1970.0
7498,The Animal Olympics,1928.0
31555,,2015.0
31261,,1983.0
29687,,2015.0
32582,Duel Masters Versus Revolution Final,2016.0
32926,,2016.0
8179,,1983.0
20201,,1989.0
19907,,2002.0
29431,Eddie the Fast Break,2009.0
9028,,1990.0
28087,,2006.0
6517,Tamagotchi: Happiest Story in the Universe!,2008.0
27369,,1990.0
19943,,1997.0
30026,,1991.0
3243,,2007.0
15137,,1930.0
30193,The Dearest,2011.0
16818,,1979.0
18307,,1983.0
33114,Experiment,1997.0
33792,,2012.0
19997,,1968.0
29987,,1971.0
32691,Flowering Heart,2016.0
16748,,1979.0
29379,,1992.0
18005,,2002.0
30173,,2013.0
30071,,1981.0
10533,,2011.0
10997,,2011.0
23973,,1982.0
23969,,1942.0
23971,,1943.0
29923,,1957.0
30342,,2015.0
22345,,2006.0
20093,,1981.0
8218,The Elevator,1991.0
29919,,1957.0
33842,Pukipuki and Poi,2012.0
30121,,1994.0
17623,,1980.0
23343,The Two Princes,1996.0
30118,,1991.0
29653,Two Samurai,1963.0
25503,,2014.0
31640,,2015.0
5594,,1981.0
30530,,1977.0
16838,,1980.0
9345,,2010.0
20175,,1991.0
30738,Air Bound,2015.0
12243,,1982.0
23347,,1974.0
20199,,1980.0
23863,,1986.0
20755,TINY★TWIN★BEARS,2013.0
26163,TINY★TWIN★BEARS 2nd Season,2014.0
31753,TINY★TWIN★BEARS 3rd Season,2016.0
8897,Marine Boy,1966.0
16908,The Adventure of Oden-kun,2013.0
10995,,2011.0
32835,,1979.0
33325,,1980.0
18377,,1980.0
31237,,2015.0
18319,,1979.0
30362,,2013.0
20243,,1990.0
24071,,2014.0
8155,Spooky Kitaro: Crash!! The Great Rebellion of the Multi-Dimensional Yōkai,1986.0
8158,,1988.0
8493,Gegege no Kitarou: Kitarou's Ghost Train,1999.0
8156,Spooky Kitaro: The Obake Nighter,1997.0
8154,Spooky Kitarou: The Strongest Ghost Army! Landing in Japan!!,1986.0
8153,Spooky Kitarou: Ghost War Struggle,1986.0
28103,,2008.0
20115,,1977.0
4470,,1994.0
29665,Illusion City,1967.0
25609,,2002.0
25611,,2004.0
25615,,2006.0
10540,,2011.0
23265,Sankichi and Osayo: A Genroku Romance,1934.0
2691,,
30042,,1992.0
9351,Life is Cool,2008.0
30278,,2014.0
19501,,2008.0
9391,,1998.0
33025,Majestic Prince The Movie: Genetic Awakening,2016.0
31385,,
30481,,2002.0
30483,,2014.0
27651,,2001.0
23661,Saving Our Fragile Earth: Unico Special Chapter,2000.0
27621,,2013.0
23107,,2014.0
29918,,1956.0
31692,,2012.0
22669,,2011.0
7177,,2009.0
16778,,1983.0
29924,,1962.0
30410,,2015.0
9535,,1985.0
16780,One Million Year Dinosaur Dddli,1981.0
31699,,2015.0
7781,,2012.0
5477,,1999.0
27521,,2014.0
33290,,2016.0
30602,,2008.0
16027,,2003.0
9501,,2005.0
19457,Green Saver,2009.0
31263,,1985.0
19751,,1985.0
11995,,2002.0
31510,,2009.0
8195,,1999.0
26089,,1987.0
16752,,1982.0
8500,,1982.0
33474,,1980.0
8764,,1996.0
8763,,1974.0
18937,,2008.0
11673,Hal's Flute,2011.0
29507,,1999.0
20239,,1976.0
9862,,1992.0
8336,,2010.0
17263,Hanakappa: Adventure in the Butterfly Kingdom,2013.0
30086,The Blossom Man,1928.0
9811,,1998.0
23651,,1917.0
30861,,2000.0
30411,,2015.0
11545,,1990.0
15913,,2006.0
28759,Harbor Tale: A Red Brick,2011.0
24877,"Fair, then Partly Piggy",1988.0
17667,,1966.0
9807,,1996.0
31583,Haruko Adventure,1990.0
3251,Master Hamsters,2007.0
10539,,2011.0
10603,,2009.0
10602,,2011.0
10623,,2000.0
23015,Chief Joker,1972.0
27693,,1986.0
10964,,1990.0
33562,The Unparalleled Black & White,2015.0
28749,,2013.0
2750,Heisei Dog Stories: Bow,1994.0
19961,,1990.0
24465,,1998.0
32622,,1990.0
9770,Hello Kitty: Stump Village,2005.0
18827,Hello Kitty in The Sleeping Princess,1991.0
11521,Hello Kitty: The Fantasy of the Apple Forest,2006.0
22439,Hello Kitty: The Mystery of The Apple Forest,2007.0
22441,Hello Kitty: Apple Forest and Parallel Town,2007.0
31585,Metamorphose Works No.2,1984.0
16552,Hungry Best 5,1995.0
11203,,2000.0
18273,Thunder Prince,1982.0
15479,,2003.0
23659,,2004.0
32645,,
2694,Tree in the Sun,2000.0
9882,,1991.0
31235,,2015.0
7175,,2009.0
30470,,2015.0
22821,,2014.0
13207,,2012.0
18241,,2013.0
13431,,2012.0
8355,,2007.0
8356,,2008.0
8357,,2010.0
7967,,1993.0
23125,,2007.0
30072,,1982.0
34115,,2013.0
27375,,1969.0
21549,,1982.0
10509,,1987.0
16828,,1982.0
31511,,2011.0
29587,Home My Home,1970.0
30134,,2011.0
16556,,1967.0
6150,Sparkling Red Star,2007.0
18309,,1967.0
11213,,1974.0
8191,,2007.0
30268,The Warrior,2005.0
19957,,1991.0
3414,,2006.0
9950,,1986.0
16776,Hurdle,2005.0
19681,Hustle Punch,1965.0
16824,,1983.0
16808,The Golden Iron Man,1968.0
16560,Goldwing,1978.0
25091,,1986.0
10238,,2011.0
22887,,1967.0
9781,,1977.0
29671,The Gourd-Bottle,1976.0
16007,,1959.0
9902,,2008.0
31509,,2009.0
9518,,2010.0
3164,,2007.0
31135,Uncapturable Ideas,2011.0
20079,,1970.0
20081,,1996.0
29651,Commotion at Ikedaya,1961.0
21053,,2013.0
19965,,1988.0
29814,,1972.0
19947,,1978.0
21467,,1978.0
21475,,1981.0
24577,,1917.0
29926,,1959.0
8786,General Inakappe,1970.0
28235,Indie Anibox: Selma's Protein Coffee,2008.0
32227,,1959.0
14211,,1961.0
29709,,1998.0
10847,,2011.0
11421,,1975.0
25305,,1989.0
10760,,1918.0
23183,,1917.0
20025,,1970.0
9496,,1986.0
27561,,1994.0
29367,Jam the Housnail,1996.0
18323,,1991.0
32252,,1977.0
3947,,1981.0
24041,,2010.0
29928,,1969.0
16399,,1977.0
29623,,1956.0
29645,Time,1963.0
6701,,1974.0
33267,Splendid China - Hunting Treasures,2013.0
17291,,2006.0
33144,The Hell (Two Kinds of Life),2006.0
28145,Johnny Cypher in Dimension Zero,1968.0
30392,Tyo Story,1999.0
11857,,1974.0
10889,,1973.0
18533,,2000.0
29409,Ten Little Indians,1968.0
21021,,2013.0
6072,Eleven Cats and an Albatross,1986.0
9606,,1988.0
29748,,2010.0
30921,,2016.0
10757,,1917.0
33134,,1939.0
33135,,1940.0
33136,,1958.0
30457,,1948.0
33133,,1934.0
29746,,2008.0
10965,,1979.0
29870,,1960.0
29677,Shadow,1967.0
7856,Children of the Shadows,2006.0
29529,,1978.0
10236,,1980.0
29527,,1976.0
33219,,2016.0
23569,,1981.0
33607,KAHEY - A Certain Captain's Life,2005.0
29381,,1994.0
29383,,1998.0
22975,,1982.0
22977,,1981.0
30777,,2015.0
19087,,1972.0
15067,,2012.0
30313,,2015.0
19587,,2013.0
8899,Marine Boy,1969.0
21551,,1969.0
19053,,1988.0
19987,Dr. Zen,1965.0
19505,,1966.0
23613,,1984.0
29985,,1965.0
13769,,1987.0
34292,Kamigami no Ki,2016.0
19993,,1967.0
13817,Paper Rabbit Rope,2009.0
13819,Paper Rabbit Rope 2,2010.0
30150,,2011.0
13821,Paper Rabbit Rope: Wait Last One For Summer Vacation For Real!?,2012.0
13827,Paper Rabbit Rope x Panasonic Collaboration,2012.0
30151,,2012.0
32568,,2016.0
33177,,1961.0
31418,Fleet Girls Collection KanColle Movie Sequence,2016.0
29551,Crab Temple Omen,1925.0
17217,,1989.0
23727,,1997.0
23639,,1954.0
9584,,1993.0
29491,,2012.0
31506,,2009.0
20123,Kappamaki and the Sushi Kids,2003.0
8065,"Musashi, the Samurai Lord",1990.0
5140,,1994.0
29489,,1995.0
7479,Karate Master,1973.0
29361,,2019.0
20127,,1989.0
9371,,2010.0
29661,,1977.0
32623,,1960.0
31926,,2004.0
27721,Mistin,2001.0
27723,,2002.0
21101,,1995.0
22111,,1994.0
10797,Kayoe! Chugaku,2011.0
32832,,2016.0
20143,,1995.0
28691,A Story of Cigarettes,1926.0
21099,,1996.0
17489,,1990.0
22649,,1991.0
22651,,2006.0
8244,,2010.0
8353,,2010.0
29679,Oni Love Song,1971.0
10237,Ki Fighter,2002.0
3870,Demon of the Kick,1970.0
19683,,
7525,Kick Off (2002),2002.0
23085,,1997.0
8492,,2009.0
8494,,1974.0
9292,,1989.0
34233,,2016.0
19941,,1990.0
19995,King Kong - 001/7 Tom Thumb,1967.0
33034,,2016.0
29555,,1925.0
3277,,1985.0
3275,,1985.0
3279,,1986.0
6012,,1979.0
10759,,1918.0
31071,,2015.0
32448,,1980.0
23349,,1975.0
32693,,1960.0
28035,Seventh Inning Stretch,1949.0
30407,,2009.0
18321,,1980.0
18301,,1984.0
30048,Curucuru and Friends,2006.0
23637,,1950.0
19585,,1992.0
22511,,1918.0
29920,,1957.0
34503,,2017.0
6261,,1979.0
24775,,2015.0
31587,Personal City,1990.0
28047,Power of the Heart,1931.0
23829,,1989.0
29738,,2014.0
30129,,1986.0
24073,,2014.0
27519,,2014.0
30212,This Mayonnaise is too Liquid.,2002.0
15227,In This Corner of the World,2016.0
17599,,1985.0
25921,Misuke in The Land of Ice,1970.0
29745,,2007.0
29759,,2014.0
7189,Table Cat,2009.0
8595,,2005.0
33123,,2009.0
31239,Kotori Samba,2015.0
20117,,1987.0
2173,Mushiking: The King of Beetles SUPER BATTLE MOVIE -Altered Beetles of Darkness-,2007.0
17469,"Mushiking: The King of Beetles the movie ""The Road to the Greatest Champion""",2005.0
6571,Here Comes Koume!,1999.0
23097,,1954.0
32626,,1959.0
19687,Kuiba 2,2013.0
19781,Kuiba 3,2014.0
30176,,1927.0
5886,,1979.0
9339,,2010.0
11197,,1995.0
28053,Spider Silk,1946.0
34201,,1994.0
17669,,1971.0
5809,,2009.0
30395,,2008.0
19135,,1984.0
26043,,2014.0
22465,,2014.0
33115,Elves and the Shoemaker,1960.0
19325,,2006.0
17439,,1982.0
17441,,1969.0
17445,,1970.0
17443,,1969.0
17447,,1970.0
20603,,1994.0
31539,,2015.0
28067,,1942.0
7681,Dinosaur Planet,1993.0
17673,,1968.0
27393,,1997.0
9947,3000 Whys Of Blue Cat,1999.0
30098,Master Q: Incredible Pet Detective,2003.0
30096,,1982.0
30099,Old Master Q and Little Ocean Tiger,2011.0
31673,,2013.0
31674,Larva 3,2014.0
29712,,1999.0
30343,Legend of the Moles: The Frozen Horror,2011.0
30349,Legend of the Moles: The Treasure of Scylla,2012.0
29003,,2009.0
31054,,2002.0
33782,,2016.0
16820,Lightning Atom,1971.0
18155,Line Town,2013.0
13177,Little Charo,2008.0
13179,Little Charo 2: Adventure in the Middle World,2010.0
13465,Magical Journey: Little Charo in Tohoku,2012.0
25027,,1990.0
28099,,1992.0
17102,Rolling Stars,2009.0
17104,Rolling Stars (Movie),2011.0
32823,Where's the Dragon?,2015.0
23901,Lovely Movie: Lovely Muuuuuuuco! Season 2,2014.0
31205,Jungle Master,2013.0
7500,,1937.0
30055,,2010.0
30057,,1993.0
27965,,1992.0
4905,,2008.0
16131,,1987.0
30673,Made in Japan,1972.0
31463,The Road Called Life,2014.0
15915,,1989.0
8495,,2010.0
33183,,2016.0
9818,"McDull, Prince de la Bun",2004.0
30051,McDull: The Pork of Music,2012.0
9817,My Life as McDull,2001.0
30052,McDull: Me & My Mum,2014.0
9819,"McDull, Kung Fu Kindergarten",2009.0
20229,,1990.0
32224,,1971.0
8372,,1980.0
28989,Maku,2014.0
29782,The Battle of the Malay Sea,1943.0
30906,,2014.0
26087,,1987.0
12185,,2007.0
11525,,2001.0
23763,,1983.0
3180,,1983.0
10136,,1984.0
10135,,1978.0
10138,,1989.0
20241,,1981.0
20183,,1977.0
23001,,1970.0
20231,,1978.0
33300,,1980.0
11829,,1981.0
10137,,1986.0
9856,,1977.0
10709,,1987.0
11245,,1983.0
22509,,1992.0
10282,,1975.0
10285,,1982.0
24683,,1981.0
16784,,1982.0
19873,,1991.0
33383,,2013.0
25301,,1996.0
10239,,2003.0
29719,Vienna Mix,2006.0
8442,,1998.0
9821,,2006.0
9820,,
16834,,1985.0
6727,Mechanical Boy Dotakon,1981.0
4121,Meimon! The Third Baseball Club,1988.0
30027,,1988.0
21447,,2014.0
18311,,1989.0
18331,,1990.0
18329,,1990.0
7616,,2002.0
3846,,1973.0
7751,,2003.0
8522,,1990.0
27579,,1993.0
31268,The Mummy's Dream,1989.0
29557,For the Kingdom,1928.0
32402,,2016.0
31582,Worm Story,1989.0
29767,,2003.0
7452,,2001.0
31410,,2015.0
5374,Miracle! Mimika,2006.0
16800,,1983.0
16159,,1965.0
33980,,2016.0
32461,Pigtails,2015.0
4096,The Water Seed,1975.0
8243,,2010.0
10149,Grandma and Her Ghosts,1998.0
29833,The Tree of Courage,1972.0
6067,The Burning Wild Man,1988.0
5241,,2008.0
23005,,1962.0
29387,Momonga-mon,2005.0
31116,,2007.0
10758,,1918.0
11533,,1989.0
22893,My Dear Coco,1972.0
31924,,2013.0
2741,,2004.0
22221,,1966.0
30117,Monpy,1997.0
33724,Monster Strike The Movie: To The Place of Beginnings,2016.0
25541,,2016.0
30397,The Bear,2009.0
7529,,1953.0
33116,,1960.0
29427,Ratio of Forest,2010.0
20173,,2007.0
12613,,2004.0
20001,,1969.0
12391,,1990.0
2735,,2003.0
16796,,1985.0
29895,,1947.0
9948,,2001.0
33479,,2016.0
14253,,1989.0
29371,Naccio and Pomm,2002.0
17100,My name is Dokgo Tak,1984.0
3465,Nagasaki 1945 ~ The Angelus Bells,2005.0
26147,,1984.0
33485,,1964.0
32876,,2016.0
33583,,2012.0
30398,"What Can I Do, Now?",2009.0
27943,,2014.0
28695,"Nonsense Story, Volume 1: Monkey Island",1931.0
29715,,2015.0
32276,,2015.0
32136,The Flying Superboard,1990.0
16810,,1978.0
18315,,2004.0
26153,,1987.0
33130,,2016.0
5184,,2008.0
31361,,2015.0
33398,,2016.0
32999,,2016.0
32572,Meow Meow Japanese History,2016.0
23555,,2014.0
33727,,2016.0
31562,,2015.0
23737,,2014.0
24573,,1917.0
31017,,1975.0
29844,,2014.0
30409,Nepos Napos,2005.0
30864,,2012.0
23643,,1979.0
20027,,1979.0
7713,,1972.0
22413,,1966.0
12181,,2011.0
8890,,1999.0
8891,,1999.0
4218,Towards the Rainbow,1977.0
25059,,1988.0
9242,,1983.0
29235,,1984.0
29233,,1985.0
23647,,1983.0
21493,,1982.0
31517,,2011.0
21491,,1982.0
9455,,1997.0
30965,,1971.0
22999,,1970.0
29900,,1976.0
8777,Julie the Wild Rose,1979.0
9303,Noel's Fantastic Trip,1983.0
17601,,1992.0
7495,,1925.0
18573,,1995.0
8205,Norabbits' Minutes,2006.0
23013,,1970.0
30019,,1935.0
30018,,1935.0
16393,,1987.0
3514,,2008.0
5089,,2008.0
31019,,2014.0
31020,,2014.0
20799,Norman the Snowman: The Northern Lights,2013.0
28689,An Old Fool,1924.0
29740,,2004.0
22585,,2012.0
21019,Noonbory & the Super 7,2009.0
22849,,2014.0
24845,,2014.0
9810,,2000.0
24403,,2014.0
19305,,2013.0
30144,,2015.0
26033,,1993.0
22991,,1987.0
22993,,1986.0
27573,,1925.0
20075,,1989.0
34358,,2006.0
34363,,2008.0
28143,Madame Butterfly's Illusion,1940.0
9070,,2005.0
18469,,2013.0
7575,,1986.0
25139,,1991.0
19897,,1982.0
34234,,2016.0
8415,Rainbow Samurai,1992.0
16530,,1980.0
16730,,1981.0
16480,Prince Mackaroo the Movie: The Promised Summer - Ojaru and Semira,2000.0
13091,,1968.0
23865,,1990.0
26145,,1985.0
8799,,1984.0
4220,,1982.0
26143,,1983.0
17624,,1994.0
29846,,2015.0
2742,Full-Blast Science Adventure: So That's How It Is!,2003.0
33343,,1962.0
7531,,1955.0
14947,,2012.0
29435,,2011.0
21163,"Goblin and ""Yuki Usagi"" (Snow Hare)",1995.0
29795,The Soba Flower of Mt. Oni,1979.0
22541,,2014.0
20085,,1998.0
32225,,1961.0
17521,,1963.0
23007,,1963.0
23009,,1964.0
21539,,1967.0
19831,,1991.0
25809,,2005.0
8999,,2004.0
30065,,1971.0
23267,,1933.0
3362,Fashionable Witches Love and Berry: Magic of Happiness,2007.0
9866,,1984.0
29796,,1980.0
19879,,1989.0
20023,,1970.0
30025,,1991.0
23181,,1917.0
14213,,1962.0
17675,,1962.0
23011,,1970.0
17467,,1969.0
29635,Man and Woman and Dog,1963.0
29922,,1959.0
7106,Golden Warrior: The Gold Lightan,1981.0
29399,,2007.0
7526,The King's Tail,1949.0
28089,,1984.0
20185,,2003.0
29611,,2004.0
13165,Paboo & Mojies,2012.0
28595,,2014.0
7960,,2001.0
33238,PADAK,2012.0
13463,,2012.0
29487,,1998.0
32842,Panpaka Pantsu,2008.0
29832,,2014.0
30417,,2015.0
33002,,2016.0
10953,,2004.0
28073,,1984.0
30403,,2005.0
29727,,2013.0
3879,,1979.0
6018,,1992.0
24121,Going Wild,2006.0
33310,,1990.0
12359,Pecola,2002.0
22675,,2009.0
4331,,2008.0
10856,,2011.0
10855,,2010.0
6063,,2009.0
16434,,1985.0
34156,,2016.0
32736,,2011.0
29613,,1983.0
16458,,1990.0
32660,,2008.0
29953,,2013.0
3458,Pi Po Pa Po Patrol,2001.0
21981,,2014.0
15897,,2012.0
31464,,2010.0
30386,,2015.0
31078,,2015.0
20005,,1969.0
17423,,1978.0
19909,,1996.0
5018,,2001.0
34235,,2016.0
30803,,2015.0
3769,Play Ball 2nd,2006.0
29898,,1961.0
17613,,2006.0
32621,,1990.0
23089,Spring Comes to Ponsuke,1934.0
7527,,1951.0
23633,,1948.0
23635,,1949.0
29925,,1959.0
27451,Pororo the Little Penguin 2,2006.0
27455,Pororo the Little Penguin 3,2009.0
27457,Pororo the Little Penguin 4,2012.0
27459,Pororo the Little Penguin 5,2014.0
27463,Pororo: The Racing Adventure,2013.0
27461,Pororo's English Show,2013.0
27453,Sing-A-Long with Pororo,2006.0
16650,,1985.0
17321,,1987.0
17317,,1986.0
18339,,1983.0
18341,,1984.0
29377,Pulsar,1990.0
9426,,2006.0
9533,,2007.0
10459,Poo-Neko,2011.0
11589,,2011.0
15873,,1967.0
5240,,2009.0
30095,Color Old Master Q,1981.0
29910,The Legend of Qin 3D Ancient Dragon Spirit,2014.0
15905,Qin's Moon: The Great Wall,2012.0
33630,Rainbow Sea,2011.0
9438,,1966.0
16526,,1984.0
17721,,1998.0
7473,Rennyo and His Mother,1981.0
10607,,1999.0
19467,,2007.0
3372,RGB Adventure,2006.0
14249,,1999.0
13459,,2012.0
22391,,1963.0
29797,Panache the Squirrel,1978.0
6195,Rita et Machin,2010.0
3073,Robby & Kerobby,2007.0
15069,Robin with his 100 Friends Season 2,2012.0
31898,,2011.0
32221,,2012.0
4547,,2008.0
20147,,1976.0
16620,The Cosmos Conqueror,1980.0
29375,,1995.0
16566,,1977.0
16490,,1978.0
16562,,1976.0
19875,,1966.0
14781,,1985.0
33237,What Is Not Romance?,2009.0
20003,,1969.0
7211,,2010.0
9061,,1990.0
31373,Rudolf the Black Cat,2016.0
33710,,2013.0
10653,,1986.0
8567,Home Alone,1996.0
30138,,2005.0
33078,Monsieur Greenpeas,2004.0
30204,,2003.0
31547,,2009.0
8685,,1972.0
4940,Captain Kuppa,2001.0
5997,Sabu & Ichi's Arrest Warrant,1968.0
33239,Clearer Than You Think,2015.0
32397,Animated Journey Through Saga Prefecture,2016.0
29471,,1994.0
4574,,1981.0
3869,Coji-Coji,1997.0
15393,,2011.0
29798,From Cherry Blossoms With Love,1976.0
5810,,2009.0
13365,,1980.0
29637,,1965.0
29559,Three Little Bears,1931.0
21483,,1990.0
7696,,1992.0
7697,Great Conquest: Romance of Three Kingdoms,1993.0
7698,,1994.0
29675,Spotlight,1971.0
31052,,2002.0
30059,,
27681,,1992.0
28017,,1989.0
4684,Scarecrowman,2008.0
33318,Writings Fly Away,2011.0
28693,A Biblic Fantasy: Adam and Eve,1951.0
30028,,1988.0
10241,,1971.0
25607,,1978.0
19167,,1992.0
10820,,1982.0
25035,,1990.0
29647,Submarine Cassiopeia,1964.0
25329,,1989.0
28887,,2014.0
32627,,1961.0
30097,"Old Master Q & ""San-T""",1983.0
27811,Shaolin Wuzang,2006.0
31264,Photodiary,1986.0
31265,Photodiary 87,1987.0
32796,Yugo & Lala,2012.0
32797,Yugo & Lala 2,2014.0
33195,One Hundred Thousand Bad Jokes,2015.0
10506,,2011.0
25093,The Happy Prince,1975.0
1739,,2006.0
33538,Shima Kosaku's Asian Entrepreneurs,2013.0
33540,,2016.0
18939,,2010.0
18941,,2012.0
32014,,2016.0
18943,,2013.0
20963,,2014.0
28293,,2015.0
9885,,1989.0
21487,,1981.0
21489,,1982.0
23393,,1976.0
33132,,1926.0
15875,,1977.0
16486,,1979.0
7980,,1971.0
17315,,1988.0
30045,,1939.0
22401,,
22997,,1971.0
15579,,1997.0
22313,,1994.0
31508,,2008.0
10633,,2011.0
9546,,1988.0
29401,,2008.0
29389,The White Book,2007.0
33484,,1963.0
30070,,1981.0
22995,,1925.0
19981,,1964.0
10756,The Sparrow with the Slit Tongue,1917.0
30960,Sho is Flying in the Sky,1992.0
8829,,1991.0
8832,,1992.0
13307,,1964.0
19983,,1964.0
7639,,1996.0
20223,,1975.0
19887,,1987.0
17211,,1985.0
32226,,1969.0
10541,Weekly Shimako,2011.0
11609,At that time Mr. Shimakoh moved!,2011.0
13551,,1999.0
1863,,2006.0
32888,Sinbad: Night at High Noon and the Wonder Gate,2016.0
31829,Sinbad: The Magic Lamp and the Moving Islands,2016.0
29756,Sindbad: The Flying Princess and the Secret Island,2015.0
11405,,1967.0
28019,,1987.0
19999,,1969.0
10774,,1994.0
8143,,2011.0
16804,Super Metal Robot Solar 123,1982.0
23979,,2006.0
16814,,1978.0
18283,,1980.0
18303,,1981.0
22791,Sky Colour Flower Colour,2005.0
31948,,1938.0
21933,,1995.0
21935,,1998.0
27501,,1999.0
21937,,1992.0
10061,,1990.0
21943,,1996.0
21945,,2009.0
9007,Anpanman: Blacknose and the Magical Song,2010.0
27371,,1997.0
17213,,2009.0
22037,,1991.0
21947,,2001.0
17215,Anpanman: The Adventure of Happie,2005.0
27569,,2010.0
21951,,2008.0
21953,,2007.0
18591,Anpanman: Star-Spirited Dollie,2006.0
